fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.brine_concentrator.capital_a_parameter[default],fs.costing.brine_concentrator.capital_b_parameter[default],fs.costing.brine_concentrator.capital_c_parameter[default],fs.costing.brine_concentrator.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.elec_coeff_3,fs.unit.elec_coeff_4,fs.unit.electricity[0.0],fs.unit.electricity_intensity,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_indirect_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_fixed_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,22836651.23433298,0.0,0.0,1311.9263289283188,898731.705075133,24012738.77290113,1238997.8084666946,15100000.0,302.0,-18800000.0,80800.0,14.082633124999994,0.6689250734374997,13.519327799999992,0.013378501468750007,0.563305325000001,0.6555465719687498,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1311.9263289283188,24.70410077062006,22836651.23433298,1.0515,0.014900000000000002,22836651.23433298,340266.1033915614,340266.1033915614,898731.705075133,2801060.9258517125,34254.97685149947,1141832.561716649,22836.651234332978,20552.98611089968,182693.20987466382,68509.95370299894,45673.302468665956,6.017009416689004,3.191151604649674,0.16434430763945862,0.7309317442513521,1.9305817601485193,3.191151604649674,0.16434430763945862,0.7309317442513521,1.9305817601485193,1.9305817601485193,24.70410077062006,24.70410077062006,0.014751558198437494,954.6539379474941,45.34606205250597,1.0,22836651.23433298,1000.0,0.3214285714285714,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28077571.484531738,0.0,0.0,1394.13108249941,955045.8568023712,29523566.415985126,1373401.6719218942,15100000.0,302.0,-18800000.0,80800.0,14.082633124999994,0.8449579874999996,13.519327799999992,0.016899159750000007,0.563305325000001,0.8280588277499997,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1394.13108249941,25.942473310602214,28077571.484531738,1.0515,0.014900000000000002,28077571.484531738,418355.815119523,418355.815119523,955045.8568023712,3293952.0359695842,42116.357226797605,1403878.574226587,28077.571484531738,25269.814336078565,224620.5718762539,84232.71445359521,56155.142969063476,6.992356675927384,3.8772403678482914,0.19967787894418773,0.8880800463455961,2.0273583827893096,3.8772403678482914,0.19967787894418773,0.8880800463455961,2.0273583827893096,2.0273583827893096,25.942473310602214,25.942473310602214,0.014927591112499992,943.3962264150944,56.60377358490566,1.0,28077571.484531738,1000.0,0.3214285714285714,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6726068.480191173,0.0,0.0,1129.5756046621927,773812.8176897002,7072461.006921019,874031.2380445487,15100000.0,302.0,-18800000.0,80800.0,14.932061789682534,0.14932061789682535,14.334779318095231,0.0029864123579365098,0.5972824715873026,0.14633420553888885,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1129.5756046621927,20.805188331897448,6726068.480191173,1.0515,0.014900000000000002,6726068.480191173,100218.4203548485,100218.4203548485,773812.8176897002,1334104.9760940587,10089.102720286759,336303.4240095587,6726.068480191173,6053.461632172056,53808.547841529384,20178.205440573518,13452.136960382346,2.8031406202096907,0.9193334183288412,0.047345671043935465,0.21057287846448994,1.6258886523724245,0.9193334183288412,0.047345671043935465,0.21057287846448994,1.6258886523724245,1.6258886523724243,20.805188331897448,20.805188331897448,0.015081382407579358,990.09900990099,9.900990099009903,1.0,6726068.480191173,1000.0,0.3408163265306122,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12359769.05680565,0.0,0.0,1216.7388022931902,833523.7385694559,12996297.163231144,1017684.2975158601,15100000.0,302.0,-18800000.0,80800.0,14.932061789682534,0.33597139026785705,14.334779318095231,0.006719427805357147,0.5972824715873026,0.3292519624624999,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1216.7388022931902,22.13664305372537,12359769.05680565,1.0515,0.014900000000000002,12359769.05680565,184160.5589464042,184160.5589464042,833523.7385694559,1863112.0787137733,18539.653585208474,617988.4528402825,12359.76905680565,11123.792151125086,98878.1524544452,37079.30717041695,24719.5381136113,3.8668018638568276,1.6687073378811272,0.08593842790087823,0.3822166152636873,1.7299394828111347,1.6687073378811272,0.08593842790087823,0.3822166152636873,1.7299394828111347,1.7299394828111347,22.13664305372537,22.13664305372537,0.015268033179950392,977.9951100244498,22.004889975550125,1.0,12359769.05680565,1000.0,0.3408163265306122,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17859381.507470973,0.0,0.0,1303.9020345096314,893234.6831418795,18779139.65510573,1159339.467603197,15100000.0,302.0,-18800000.0,80800.0,14.932061789682534,0.5226221626388887,14.334779318095231,0.010452443252777784,0.5972824715873026,0.5121697193861109,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1303.9020345096314,23.435937655108372,17859381.507470973,1.0515,0.014900000000000002,17859381.507470973,266104.7844613175,266104.7844613175,893234.6831418795,2380949.451740755,26789.07226120646,892969.0753735487,17859.381507470975,16073.443356723878,142875.0520597678,53578.14452241292,35718.76301494195,4.881868535149969,2.3820956784928464,0.12267792744238173,0.54561787246881,1.8314770567459302,2.3820956784928464,0.12267792744238173,0.54561787246881,1.8314770567459302,1.8314770567459302,23.435937655108372,23.435937655108372,0.015454683952321423,966.183574879227,33.81642512077295,1.0,17859381.507470973,1000.0,0.3408163265306122,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23229706.123092256,0.0,0.0,1391.0653013115168,952945.6514069712,24426035.988431513,1299068.2726410457,15100000.0,302.0,-18800000.0,80800.0,14.932061789682534,0.7092729350099204,14.334779318095231,0.01418545870019842,0.5972824715873026,0.695087476309722,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1391.0653013115168,24.7042234530075,23229706.123092256,1.0515,0.014900000000000002,23229706.123092256,346122.62123407464,346122.62123407464,952945.6514069712,2888016.9670109972,34844.55918463838,1161485.306154613,23229.706123092255,20906.735510783034,185837.64898473804,69689.11836927677,46459.41224618451,5.850890404805235,3.061419332166948,0.15766309560659827,0.701216629471683,1.9305913475600063,3.061419332166948,0.15766309560659827,0.701216629471683,1.9305913475600063,1.9305913475600058,24.7042234530075,24.7042234530075,0.015641334724692455,954.653937947494,45.34606205250597,1.0,23229706.123092256,1000.0,0.3408163265306122,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28475316.765758313,0.0,0.0,1478.2286026988459,1012656.643364731,29941795.57919487,1436938.86317453,15100000.0,302.0,-18800000.0,80800.0,14.932061789682534,0.8959237073809522,14.334779318095231,0.01791847414761906,0.5972824715873026,0.878005233233333,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1478.2286026988459,25.942597456979964,28475316.765758313,1.0515,0.014900000000000002,28475316.765758313,424282.21980979893,424282.21980979893,1012656.643364731,3384695.634481437,42712.97514863747,1423765.8382879158,28475.316765758314,25627.785089182486,227802.53412606652,85425.95029727495,56950.63353151663,6.776259209304101,3.708479093866243,0.19098667333411223,0.8494253574946975,2.027368084609048,3.708479093866243,0.19098667333411223,0.8494253574946975,2.027368084609048,2.027368084609048,25.942597456979964,25.942597456979964,0.015827985497063487,943.3962264150944,56.60377358490567,1.0,28475316.765758313,1000.0,0.3408163265306122,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7105052.191548569,0.0,0.0,1193.8396872196383,817836.7595974153,7470962.379413322,923702.037251489,15100000.0,302.0,-18800000.0,80800.0,15.781490454365075,0.15781490454365077,15.150230836190472,0.0031562980908730184,0.6312596181746019,0.15465860645277776,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1193.8396872196383,20.805306622313978,7105052.191548569,1.0515,0.014900000000000002,7105052.191548569,105865.2776540737,105865.2776540737,817836.7595974153,1409698.8614630832,10657.578287322855,355252.6095774285,7105.05219154857,6394.546972393713,56840.41753238856,21315.15657464571,14210.10438309714,2.8025475582228982,0.918863068557922,0.04732144803073314,0.21046514507508743,1.6258978965591557,0.918863068557922,0.04732144803073314,0.21046514507508743,1.6258978965591557,1.6258978965591557,20.805306622313978,20.805306622313978,0.015939305358908726,990.09900990099,9.900990099009903,1.0,7105052.191548569,1000.0,0.36020408163265305,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,12743443.160630338,0.0,0.0,1285.9614393962092,880944.525317606,13399730.483402802,1070821.8284109982,15100000.0,302.0,-18800000.0,80800.0,15.781490454365075,0.35508353522321423,15.150230836190472,0.007101670704464291,0.6312596181746019,0.34798186451874996,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1285.9614393962092,22.1367628081322,12743443.160630338,1.0515,0.014900000000000002,12743443.160630338,189877.30309339205,189877.30309339205,880944.525317606,1942493.5260452786,19115.164740945507,637172.1580315169,12743.443160630339,11469.098844567305,101947.54528504271,38230.329481891014,25486.886321260678,3.8145584974370395,1.627902414536572,0.08383697434863374,0.37287026714571603,1.7299488414061177,1.627902414536572,0.08383697434863374,0.37287026714571603,1.7299488414061177,1.7299488414061173,22.1367628081322,22.1367628081322,0.016136573989588288,977.9951100244499,22.004889975550128,1.0,12743443.160630338,1000.0,0.36020408163265305,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18247746.003762957,0.0,0.0,1378.083230205015,944052.3175027086,19187504.92295675,1215943.7329587766,15100000.0,302.0,-18800000.0,80800.0,15.781490454365075,0.5523521659027777,15.150230836190472,0.011047043318055564,0.6312596181746019,0.5413051225847221,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1378.083230205015,23.43605887350551,18247746.003762957,1.0515,0.014900000000000002,18247746.003762957,271891.41545606806,271891.41545606806,944052.3175027086,2464118.463806985,27371.619005644436,912387.3001881479,18247.746003762957,16422.971403386662,145981.96803010366,54743.23801128887,36495.492007525914,4.780455161750872,2.3028930824241476,0.11859899374484384,0.527476555832716,1.8314865297491647,2.3028930824241476,0.11859899374484384,0.527476555832716,1.8314865297491647,1.8314865297491645,23.43605887350551,23.43605887350551,0.016333842620267852,966.1835748792271,33.81642512077295,1.0,18247746.003762957,1000.0,0.36020408163265305,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23622761.011851534,0.0,0.0,1470.2050596460556,1007160.1361527226,24839333.20396189,1359139.2752293106,15100000.0,302.0,-18800000.0,80800.0,15.781490454365075,0.7496207965823412,15.150230836190472,0.014992415931646836,0.6312596181746019,0.7346283806506944,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1470.2050596460556,24.70434613539494,23622761.011851534,1.0515,0.014900000000000002,23622761.011851534,351979.1390765879,351979.1390765879,1007160.1361527226,2974973.5465841955,35434.1415177773,1181138.0505925769,23622.761011851533,21260.484910666382,188982.08809481226,70868.2830355546,47245.522023703066,5.702654924856933,2.945652573435905,0.15170110753194915,0.6747003089175875,1.930600934971492,2.945652573435905,0.15170110753194915,0.6747003089175875,1.930600934971492,1.9306009349714919,24.70434613539494,24.70434613539494,0.016531111250947413,954.6539379474941,45.34606205250598,1.0,23622761.011851534,1000.0,0.36020408163265305,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28873062.046984885,0.0,0.0,1562.3269277193313,1070267.9812676485,30360024.74240461,1500476.6057677234,15100000.0,302.0,-18800000.0,80800.0,15.781490454365075,0.9468894272619045,15.150230836190472,0.018937788545238105,0.6312596181746019,0.9279516387166664,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1562.3269277193313,25.942721603357707,28873062.046984885,1.0515,0.014900000000000002,28873062.046984885,430208.62450007483,430208.62450007483,1070267.9812676485,3475439.7843338475,43309.59307047733,1443653.1023492443,28873.062046984887,25985.7558422864,230984.4963758791,86619.18614095465,57746.124093969775,6.583425403872983,3.5578847558935944,0.18323106492852037,0.8149317966220827,2.0273777864287856,3.5578847558935944,0.18323106492852037,0.8149317966220827,2.0273777864287856,2.0273777864287856,25.94272160335771,25.94272160335771,0.016728379881626978,943.3962264150945,56.60377358490567,1.0,28873062.046984885,1000.0,0.36020408163265305,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7484035.902905964,0.0,0.0,1258.1045004623386,861861.2020591556,7869463.751905623,973373.3370124545,15100000.0,302.0,-18800000.0,80800.0,16.63091911904761,0.16630919119047616,15.965682354285706,0.003326183823809526,0.6652367647619034,0.16298300736666663,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1258.1045004623386,20.805424912730505,7484035.902905964,1.0515,0.014900000000000002,7484035.902905964,111512.13495329888,111512.13495329888,861861.2020591556,1485293.2473861328,11226.053854358946,374201.79514529824,7484.035902905965,6735.632312615368,59872.28722324772,22452.107708717893,14968.07180581193,2.802016022135552,0.9184407652689789,0.047299699411352474,0.21036841670933365,1.6259071407458872,0.9184407652689789,0.047299699411352474,0.21036841670933365,1.6259071407458872,1.6259071407458867,20.805424912730505,20.805424912730505,0.016797228310238086,990.0990099009902,9.900990099009904,1.0,7484035.902905964,1000.0,0.3795918367346939,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,13127117.264455024,0.0,0.0,1355.184825382672,928365.8250864036,13803163.80357446,1123959.8723267836,15100000.0,302.0,-18800000.0,80800.0,16.63091911904761,0.37419568017857135,15.965682354285706,0.007483913603571434,0.6652367647619034,0.36671176657499993,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1355.184825382672,22.136882562539032,13127117.264455024,1.0515,0.014900000000000002,13127117.264455024,195594.04724037988,195594.04724037988,928365.8250864036,2021875.486397431,19690.675896682536,656355.8632227513,13127.117264455024,11814.405538009523,105016.9381156402,39381.35179336507,26254.23452891005,3.7676527749703737,1.5912657360497944,0.08195018540656482,0.364478653512914,1.7299582000011007,1.5912657360497944,0.08195018540656482,0.364478653512914,1.7299582000011007,1.7299582000011005,22.136882562539032,22.136882562539032,0.01700511479922618,977.9951100244499,22.00488997555013,1.0,13127117.264455024,1000.0,0.3795918367346939,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18636110.50005494,0.0,0.0,1452.2651932058718,994870.4775041481,19595870.190807775,1272548.5239549668,15100000.0,302.0,-18800000.0,80800.0,16.63091911904761,0.5820821691666666,15.965682354285706,0.011641643383333341,0.665236764761903,0.5704405257833333,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1452.2651932058718,23.436180091902646,18636110.50005494,1.0515,0.014900000000000002,18636110.50005494,277678.04645081866,277678.04645081866,994870.4775041481,2547288.0015138257,27954.16575008241,931805.5250027471,18636.11050005494,16772.499450049447,149088.88400043952,55908.33150016482,37272.22100010988,4.689402186640187,2.231781074125908,0.11493672531748413,0.5111883844443952,1.8314960027523997,2.231781074125908,0.11493672531748413,0.5111883844443952,1.8314960027523997,1.8314960027523994,23.436180091902646,23.436180091902646,0.01721300128821428,966.183574879227,33.81642512077295,1.0,18636110.50005494,1000.0,0.3795918367346939,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24015815.900610812,0.0,0.0,1549.3456039319362,1061375.159312388,25252630.41949227,1419210.816231489,15100000.0,302.0,-18800000.0,80800.0,16.63091911904761,0.7899686581547617,15.965682354285706,0.015799373163095248,0.6652367647619041,0.7741692849916664,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1549.3456039319362,24.70446881778238,24015815.900610812,1.0515,0.014900000000000002,24015815.900610812,357835.65691910114,357835.65691910114,1061375.159312388,3061930.6645713076,36023.72385091622,1200790.7950305406,24015.81590061081,21614.23431054973,192126.5272048865,72047.44770183244,48031.63180122162,5.569562758241082,2.8417114513494295,0.14634813974449573,0.650892644764179,1.9306105223829784,2.8417114513494295,0.14634813974449573,0.650892644764179,1.9306105223829784,1.930610522382978,24.70446881778238,24.70446881778238,0.017420887777202375,954.653937947494,45.34606205250597,1.0,24015815.900610812,1000.0,0.3795918367346939,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29270807.328211457,0.0,0.0,1646.4260575608662,1127879.870511124,30778253.90561435,1564014.8997014745,15100000.0,302.0,-18800000.0,80800.0,16.63091911904761,0.9978551471428568,15.965682354285706,0.019957102942857154,0.665236764761903,0.9778980441999997,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1646.4260575608662,25.94284574973545,29270807.328211457,1.0515,0.014900000000000002,29270807.328211457,436135.02919035073,436135.02919035073,1127879.870511124,3566184.485526815,43906.21099231719,1463540.366410573,29270.807328211456,26343.72659539031,234166.45862569165,87812.42198463438,58541.61465642291,6.410290666386845,3.4226737105095495,0.17626769609124213,0.7839617715375307,2.0273874882485234,3.4226737105095495,0.17626769609124213,0.7839617715375307,2.0273874882485234,2.027387488248523,25.94284574973545,25.94284574973545,0.01762877426619047,943.3962264150944,56.60377358490567,1.0,29270807.328211457,1000.0,0.3795918367346939,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7863019.614263356,0.0,0.0,1322.370044390295,905886.1450749224,8267965.1243979195,1023045.1373274464,15100000.0,302.0,-18800000.0,80800.0,17.480347783730153,0.17480347783730155,16.781133872380945,0.003496069556746034,0.6992139113492076,0.17130740828055555,0.96,0.98,9.73,0.00011,10.4,3.83e-05,1322.370044390295,20.805543203147035,7863019.614263356,1.0515,0.014900000000000002,7863019.614263356,117158.99225252401,117158.99225252401,905886.1450749224,1560888.1338632083,11794.529421395035,393150.9807131678,7863.019614263356,7076.717652837021,62904.15691410685,23589.05884279007,15726.039228526712,2.8015370426988815,0.9180595042434102,0.04728006446853584,0.21028108905431783,1.625916384932618,0.9180595042434102,0.04728006446853584,0.21028108905431783,1.625916384932618,1.625916384932618,20.805543203147035,20.805543203147035,0.017655151261567453,990.09900990099,9.900990099009903,1.0,7863019.614263356,1000.0,0.3989795918367347,10000.0,default,BrineConcentratorZO,brine_concentrator
